0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.18661835789146153,0.18742317660465097,0.18819654422189802,0.18564001434752384,0.18828012067033262,0.18645434231885924,0.17741057422394477,0.1868057226138082,0.18757144707142484,0.1862460704073813,0.1865954315696599,0.18655935860310624,0.18644431503405873,0.18626826468953142,0.18531318125766139,0.18795781189397937,0.18518826955241743,0.1843161228597278,0.18459866165475,0.18570713623122231,0.1847017707216808,0.18317415148283425,0.18199767743108836,0.1831908552973252,0.17735632999196765,0.18269231752682863,0.18270493935420648,0.18155923351254855,0.18125214933789818,0.17881882837400845,0.1821259480408097,0.1791777054617049,0.18064905864284592,0.17942450161817275,0.1781975227101439,0.17564991025838939,0.17690201863315858,0.17664499167093067,0.17680349842111137,0.1732933780988375,0.17531474562051194,0.17628331676067624,0.17367032213708786,0.17454738146451315,0.17337387849525854,0.1755082432678873,0.1740313371792798,0.1680658572293752,0.1706756083065908,0.17320968321496208,0.17332259703408276,0.17187656904957646,0.17508945740936527,0.1728549014843257,0.17098888932182077,0.17291946765083868,0.17219151930290338,0.17408634422808691,0.1730366555315468,0.17295018334394777
0.162308914352936,0.16292138958316157,0.16603089780808405,0.16265908575256577,0.16303810702265037,0.16263370294428678,0.16338723929445015,0.16375734434015018,0.16450882618142432,0.15980273680144022,0.16385339985423367,0.16766222863988445,0.1621366021037874,0.16663724368412144,0.16560537971278458,0.16601049820410066,0.1669702232625096,0.16700755862386685,0.167453521677433,0.16745864031811875,0.16561798353135893,0.1685328821120341,0.16949162815552318,0.17024243669962147,0.16934527931146012,0.1707531267574902,0.17265376722378337,0.1691913846254631,0.17321407794261445,0.17223627007008482,0.17233990977845792,0.17460357204728585,0.17037495959459126,0.16971432224878116,0.17726538032889005,0.1778865689094079,0.18118263880708263,0.1771520032497025,0.17741229704433364,0.17535524341949713,0.1795510475574885,0.17751896102944845,0.17973353855199473,0.1802685372535612,0.18070865492732385,0.18091238350809613,0.18136479386990378,0.17959122021593804,0.1807319669020593,0.18228664352005874,0.1848983946132183,0.18444274744799913,0.18479358118313313,0.18322316721518164,0.1853994334990439,0.18438639919590613,0.18556006753320728,0.187633476134543,0.18449800226857954,0.18694060746557467
0.09345079951001636,0.09352478735368543,0.09297187559155784,0.09118008473273742,0.0938079923203726,0.09319436493847995,0.09308895797062847,0.09475757318540634,0.09447665055735316,0.0931020681551738,0.09443619180474114,0.09396001173884619,0.09504317641454839,0.09719658218068573,0.09620266659675969,0.09923799791537438,0.09825393764235539,0.09791051316345364,0.09796831570292394,0.10022948536334125,0.09970838045317225,0.0973812414441436,0.10166867952847895,0.10128030299256448,0.10152750347330573,0.10376497593061457,0.1028550799843929,0.10337897905582914,0.10496570906043491,0.10508073248205466,0.10556243325790503,0.10779429629870149,0.10581783110608645,0.10600359840347691,0.10884139700402785,0.10908835437262808,0.10604431896165092,0.11151136123363364,0.1111605001992684,0.1107980689030607,0.11197456557914601,0.11253371148326763,0.1137098537066264,0.11441493220915731,0.11481978893739783,0.11439398434453689,0.11608346674072478,0.11721321078391583,0.11724317176648986,0.11689529482992274,0.11799183108484197,0.1183009029806637,0.11870509864054234,0.11962028198556633,0.11762009785743766,0.1199270315807576,0.11914871061433394,0.11959306455856133,0.11951996936606042,0.11954968063918918
0.19195960978102017,0.19360880208335235,0.1908870658205276,0.1938865248364531,0.19289032779956358,0.19154715080860527,0.19393143214922226,0.1918157888362607,0.19196870127293328,0.19042914524639853,0.19057623720242153,0.18909974925750542,0.1875431406421896,0.18778734446878903,0.18813997918041683,0.18847028348263295,0.18741425013377552,0.1856027933827511,0.18702868551219035,0.1841577871282318,0.1835987295722257,0.18308587260367784,0.182574856213671,0.17696502479504703,0.17742890239327552,0.17815845363020089,0.17690636290718878,0.17835699678585457,0.1755264660209463,0.17322265378807547,0.17736197969066977,0.1715695309329205,0.17146526344179308,0.17093238011160478,0.16784171573078083,0.1692482445974246,0.15950321956109356,0.16410234529093418,0.16386352687745676,0.16867623873492335,0.16250285332152936,0.15440588721354406,0.16095118281371892,0.15961925846920633,0.159456623246978,0.1597636711711941,0.15691533633885507,0.15670408567742156,0.15902636555429087,0.15532901278071745,0.15579823541887125,0.1552496014980182,0.15389639987570441,0.15235223528679834,0.15077055788080504,0.1530799013380681,0.15201591618551252,0.15311811182545415,0.15414852865176232,0.15415809703892563
0.09126080719420393,0.0913396404300922,0.09115739179290869,0.09081000912659701,0.09167236138485324,0.08917308655102045,0.0915556128166716,0.09220152267153944,0.09133352198105041,0.09226989840691288,0.09366344982635448,0.0927589911766057,0.09701867326037984,0.09318347812753518,0.09349380157138557,0.09372588565105494,0.09220806217798291,0.09453963954457845,0.10208430019525078,0.09562802048706642,0.09543263282638621,0.09532715345351539,0.09650369551914052,0.0951197848998811,0.0963830362413212,0.09714866137797967,0.09771871073768551,0.09877318317375706,0.09866475421669577,0.09766628558183997,0.10108131576053431,0.10027309806371809,0.09981405680071377,0.1011672888523162,0.1019094746089096,0.10074879282797894,0.10035947929496941,0.10215135038962717,0.10297839572961652,0.10346473407027751,0.10358668778311715,0.10249274832915647,0.10379536898239809,0.10455937307475754,0.10421747072993541,0.1053443375292555,0.10493981673023084,0.10529685443565524,0.10606067025082774,0.10613387520518915,0.10649355406634789,0.10424849402239603,0.10723234765560688,0.10761633750922271,0.10859736070371695,0.10950649013196065,0.10878235117841212,0.11564154492141131,0.10847028058776906,0.10866693593888405
0.14257493075215621,0.14249858915232683,0.1426088128163353,0.14196175541699899,0.1429350546285213,0.1444462775050364,0.14244785330703522,0.143627610026865,0.14401968586772143,0.1425548151254579,0.14530168991331463,0.1428196122457628,0.14632220756801817,0.1453047936572284,0.14592000910375544,0.14558027211143046,0.14686110964734145,0.14729826639452526,0.14875943409358006,0.14877858243139067,0.14822947681652415,0.14902850945658133,0.14955592999174522,0.1499401408155483,0.14969826831297023,0.15077797398985898,0.1514242546674986,0.1543541365968672,0.15295519604779828,0.15132730188831964,0.15282882816432686,0.1539893763974146,0.15202796180162442,0.15644051615530116,0.1556523850097881,0.15091006488605713,0.15540079656444014,0.1578532710959831,0.1564962842509627,0.15993146111705406,0.15865318535706577,0.15799004008686093,0.15913137809195854,0.16081003244783723,0.15930677947343708,0.15945317884169596,0.16140612963114315,0.16207436073207557,0.16009809261839444,0.1626296069033984,0.16117525405930522,0.16249763003294238,0.16458047507993123,0.16337116755093264,0.16466662284618985,0.16659331606854533,0.15854532524213913,0.16145243486362174,0.16573440939676035,0.1661225608125802
0.08035692237395653,0.0785071168608,0.08204636536215926,0.08014743224095658,0.0809344702208637,0.07360659160268644,0.08454040896293281,0.08180834495438731,0.08035056988965321,0.08129521389311382,0.08244438971814237,0.0827806224321495,0.08348775416639868,0.0838463576174209,0.08392282626459314,0.084020682868683,0.08620602924275392,0.08549529785589176,0.08437859510527414,0.08659083187145397,0.08731426702590897,0.08675617932857942,0.08919112073590087,0.08813549289326972,0.08889165394775884,0.09169287191108311,0.09043815372587125,0.09154615550829719,0.09185646968178357,0.09059381022140264,0.09242070534249067,0.09338464635147185,0.09539653884770694,0.09793675906932614,0.09762449997284071,0.09775431259387665,0.09671952640931045,0.09996721965364368,0.09989890157760202,0.10183217881880843,0.10159974074039942,0.10225833140981591,0.10164924329841758,0.10308554888654799,0.10372455161236338,0.10121005356405198,0.10528025739360189,0.10545114070889092,0.10494005103012423,0.10659658329767192,0.10682092979531838,0.1067160921551735,0.1077598390245671,0.10765268388469015,0.10799572615316666,0.1089670192469997,0.1087012358896302,0.10790516311813207,0.10919198479917568,0.11031751224869174
0.11767722496959226,0.11784486318038145,0.1182276937032214,0.11914408207260209,0.11824072373321638,0.1179565755806159,0.11753102602423154,0.11555651350868724,0.11882320979737851,0.11877967413649448,0.11930363597723952,0.11987402204777386,0.11931089803210337,0.12202996481049734,0.12342540141187232,0.12070298347780963,0.12041877487061034,0.12112217894885027,0.12019463349325883,0.12303510880899778,0.1220748696505145,0.1203104650772676,0.12477954919870138,0.12452677419841368,0.12641155454621641,0.1259744514898379,0.12592131086200375,0.125357248884071,0.12713378729267896,0.12783926539129145,0.12729305289132425,0.12984018409834025,0.12996366013415117,0.12690012743634893,0.1308023643240388,0.13077755696588433,0.1321063136438757,0.1329910626541263,0.1333312854708376,0.1326964018960501,0.13427875336177564,0.1340949115299206,0.13449515794643013,0.13496096853214842,0.13397941554301424,0.13120153802371398,0.1350109993593477,0.13860239672714877,0.13568474126970267,0.13786921189163084,0.1381561224789463,0.14028295149757022,0.14047754403875792,0.13752164454773538,0.13847740288592306,0.14045076997687983,0.14043649851774562,0.140585693592832,0.13999106748272466,0.14061121666524598
0.05307842467561802,0.05306603329327474,0.054186891226269504,0.053040133339115565,0.05350467384124944,0.05311364179910294,0.05340070622811989,0.054263094438607815,0.05426117164004628,0.05443777576366186,0.05536070450757036,0.05566063652938762,0.054939191460257525,0.0565693788641519,0.05684042813021018,0.056622893366504196,0.05770517572079969,0.05874601645588116,0.0574899883317575,0.06004723963029748,0.0600549437031226,0.05957398475161949,0.06207650623765964,0.06037675973969786,0.06153687108305106,0.06406770495780441,0.06427623137773568,0.06270111901384685,0.06595755742122478,0.06534801447285789,0.06503404379819415,0.06882876422574209,0.06479243963943082,0.06814974381414775,0.06982257072767938,0.07190827920088094,0.07193853285459544,0.0724149092705188,0.0728275108204043,0.0724154760812935,0.07493094576820622,0.07454251526502226,0.0740242497640664,0.07580159894705488,0.07740947885390931,0.07547642248306184,0.07700291570340816,0.07859099642171974,0.0782799054479203,0.07965755272668197,0.07990663244168258,0.07923939825433533,0.08065227088450791,0.08175272336072124,0.08119183896907789,0.08303336589540497,0.08289925542822413,0.08241849356635782,0.08226113200677805,0.08201141720982258
0.06854303001157008,0.06820784363222335,0.0675948237367365,0.06891997831837281,0.06937798638506759,0.06827965507927247,0.07019573659607746,0.0706206599691419,0.06987209953339187,0.07054605490469248,0.07114171745780132,0.07161717416567279,0.07174327330156095,0.07334683433846477,0.0737448390076775,0.07263644351359336,0.07636319482066588,0.0763093761210857,0.0756669745145591,0.07877223782736992,0.07976609925155358,0.07887059530942171,0.08316141712235119,0.08250001826183218,0.08201615940883857,0.08486062221502667,0.08517009594884507,0.08423309827223813,0.08746852444517858,0.08845655424973459,0.09114143472483374,0.09145130201426281,0.09175061274147961,0.09158679875347668,0.09474475552659725,0.09563804024305025,0.09372432044739655,0.09810674005198664,0.0975641145171039,0.09554191427561742,0.10127451814938344,0.10165542332726701,0.1037451010940567,0.10404740647995472,0.10421498379961161,0.10278785920375219,0.10735384815407151,0.10659036051328806,0.10741928104258694,0.10905169846407071,0.10817928103191386,0.10764182300038107,0.11155152641385,0.11123883280396897,0.11104824357235381,0.11217958955837562,0.11336355317780529,0.10901283278100983,0.11270186094685819,0.11377892696503909
